Name,Year,Price,Rating,Country,Winetype,Boldness,Sweetness,Acidity,Link
Chardonnay (G Lot) 2017,2017,149.95,4.3,Argentina,White wine,56.8849,18.605,38.8229,https://www.vivino.com/DK/en/luca-chardonnay-g-lot/w/74336?year=2017&price_id=24847730
Chardonnay Unfiltered 2016,2016,375,4.2,United States,White wine,85,30.9645,35.1772,https://www.vivino.com/DK/en/newton-chardonnay-unfiltered/w/1618879?year=2016&price_id=24020746
Riesling 2017,2017,259,3.9,United States,White wine,41.8233,12.5241,68.012,https://www.vivino.com/DK/en/eroica-riesling/w/1453?year=2017&price_id=23436880
Chardonnay 2018,2018,209.95,3.8,Italy,White wine,59.9741,24.8059,50.4524,https://www.vivino.com/DK/en/jermann-chardonnay/w/2342369?year=2018&price_id=23045875
KARIA Chardonnay 2018,2018,249,4.2,United States,White wine,84.8916,24.257,36.9654,https://www.vivino.com/DK/en/stag-s-leap-wine-cellars-karia-chardonnay/w/1107343?year=2018&price_id=23037236
Colle dei Tigli Bianco del Veneto 2019,2019,85,4.0,Italy,White wine,57.3025,27.7419,50.6964,https://www.vivino.com/DK/en/lenotti-colle-dei-tigli-bianco-del-veneto/w/1126806?year=2019&price_id=20658209
El Gordo del Circo Verdejo 2018,2018,115,4.0,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/casa-rojo-el-gordo-del-circo-verdejo/w/2065395?year=2018&price_id=23185786
Miranius 2018,2018,129.95,3.7,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/es-credo-miranius/w/1584877?year=2018&price_id=22683651
Roero Arneis 2019,2019,139.95,3.7,Italy,White wine,59.3028,21.1964,52.0144,https://www.vivino.com/DK/en/malvira-5742-roero-arneis/w/1127193?year=2019&price_id=24466452
Angimbé (Tenuta Ficuzza) 2018,2018,134.95,3.7,Italy,White wine,60.1223,7.36574,37.2432,https://www.vivino.com/DK/en/cusumano-angimbe-tenuta-ficuzza/w/2337830?year=2018&price_id=22683813
Chablis 2019,2019,199,3.9,France,White wine,42.2101,0.0001,68.3173,https://www.vivino.com/DK/en/louis-jadot-chablis/w/2824?year=2019&price_id=22995659
Wachenheimer Riesling 2016,2016,149.95,3.7,Germany,White wine,42.3948,3.96684,85,https://www.vivino.com/DK/en/dr-boandfrac14rklin-wolfsche-wachenheimer-riesling/w/1153165?year=2016&price_id=22684528
Chardonnay (VIII) 2019,2019,244,4.0,Argentina,White wine,54.2779,14.0847,42.7413,https://www.vivino.com/DK/en/pulenta-estate-chardonnay-viii/w/1153463?year=2019&price_id=23252172
Casal di Serra Verdicchio dei Castelli di Jesi Classico Superiore 2019,2019,89.95,3.8,Italy,White wine,44.4416,22.673,67.732,https://www.vivino.com/DK/en/umani-ronchi-casal-di-serra-verdicchio-dei-castelli-di-jesi-classico-superiore/w/3743?year=2019&price_id=22977163
Collio Bianco 2017,2017,229,3.9,Italy,White wine,61.4526,23.014,50.0016,https://www.vivino.com/DK/en/edi-keber-collio-bianco/w/1246436?year=2017&price_id=21139973
Complantation 2018,2018,199,4.0,France,White wine,0,0,0,https://www.vivino.com/DK/en/marcel-deiss-complantation/w/7301354?year=2018&price_id=23227027
Sauvignon Blanc 2019,2019,135,4.1,New Zealand,White wine,32.0047,1.6926,77.6677,https://www.vivino.com/DK/en/saint-clair-sauvignon-blanc/w/1165742?year=2019&price_id=22429249
Petit Chablis 2018,2018,199,4.0,France,White wine,41.9006,0.0001,68.6313,https://www.vivino.com/DK/en/laroche-petit-chablis/w/14262?year=2018&price_id=23163601
Blanco Fermentado en Barrica 2019,2019,109,3.8,Spain,White wine,75.5376,11.9301,51.6683,https://www.vivino.com/DK/en/muga-blanco-fermentado-en-barrica/w/1287516?year=2019&price_id=23836807
Wairau Reserve Sauvignon Blanc 2018,2018,185,4.1,New Zealand,White wine,34.2125,2.80291,78.318,https://www.vivino.com/DK/en/saint-clair-wairau-reserve-sauvignon-blanc/w/1147263?year=2018&price_id=18394038
Chardonnay 2018,2018,149,3.7,South Africa,White wine,65.7118,14.7193,53.675,https://www.vivino.com/DK/en/simonsig-chardonnay/w/91637?year=2018&price_id=18945191
Belguardo Vermentino Bianco Toscana 2018,2018,165,3.8,Italy,White wine,42.0995,21.5692,64.9509,https://www.vivino.com/DK/en/mazzei-belguardo-vermentino-bianco-toscana/w/1215948?year=2018&price_id=18943098
Single Vineyard Sauvignon Blanc 2019,2019,145,4.0,New Zealand,White wine,32.2828,5.38914,78.8002,https://www.vivino.com/DK/en/auntsfield-single-vineyard-sauvignon-blanc/w/1291235?year=2019&price_id=22740656
La Cala Vermentino di Sardegna 2019,2019,125,3.6,Italy,White wine,62.096,1.55784,37.8845,https://www.vivino.com/DK/en/sella-mosca-la-cala-vermentino-di-sardegna/w/15839?year=2019&price_id=20950303
Pouilly-Fumé Florilège 2018,2018,195,4.1,France,White wine,21.1946,5.26312,64.29,https://www.vivino.com/DK/en/fr-jonathan-didier-pabiot-pouilly-fume-florilege/w/6173893?year=2018&price_id=22770583
Viognier Les Vignes d'à Côté 2016,2016,499,3.7,France,White wine,54.9976,18.9793,25.5756,https://www.vivino.com/DK/en/domaine-yves-cuilleron-viognier-les-vignes-d-a-cote/w/97966?year=2016&price_id=14771557
Graacher Himmelreich Riesling Kabinett 2018,2018,229.95,4.2,Germany,White wine,38.0985,29.0167,83.8189,https://www.vivino.com/DK/en/joh-jos-prum-graacher-himmelreich-riesling-kabinett/w/1604769?year=2018&price_id=23045895
Viognier 2018,2018,125,3.7,United States,White wine,55.6359,40.016,5.52118,https://www.vivino.com/DK/en/mcmanis-family-vineyards-viognier/w/2230?year=2018&price_id=20570357
Riesling Federspiel Terrassen 2018,2018,155,3.8,Austria,White wine,51.0863,0.0001,85,https://www.vivino.com/DK/en/domane-wachau-riesling-federspiel-terrassen/w/21457?year=2018&price_id=18922084
Chardonnay 2019,2019,299,4.2,Italy,White wine,67.2841,12.7118,28.2653,https://www.vivino.com/DK/en/planeta-chardonnay/w/4987?year=2019&price_id=23163665
Riesling 2018,2018,149.95,3.6,Germany,White wine,39.7766,2.62248,84.3383,https://www.vivino.com/DK/en/de-christmann-riesling/w/2225697?year=2018&price_id=23045933
Chardonnay 2016,2016,199,3.6,United States,White wine,85,35.3134,47.8415,https://www.vivino.com/DK/en/skyside-chardonnay/w/1689731?year=2016&price_id=21515774
Blanc de Blancs 2018,2018,229.95,4.1,France,White wine,0,0,0,https://www.vivino.com/DK/en/fr-paternel-blanc-de-blancs/w/1161320?year=2018&price_id=22738261
Chardonnay Sonoma Coast 2016,2016,339,4.1,United States,White wine,84.6572,34.9932,47.5251,https://www.vivino.com/DK/en/patz-hall-chardonnay-sonoma-coast/w/1524183?year=2016&price_id=16680755
Wild Sauvignon 2013,2013,199.95,4.2,New Zealand,White wine,35.3701,4.46225,76.1698,https://www.vivino.com/DK/en/greywacke-kevin-judd-wild-sauvignon/w/1756010?year=2013&price_id=9506973
Petit Clos Sauvignon Blanc 2018,2018,169,3.7,New Zealand,White wine,32.1014,2.4583,78.4697,https://www.vivino.com/DK/en/clos-henri-petit-clos-sauvignon-blanc/w/1126941?year=2018&price_id=20421016
Riesling Trocken 2018,2018,159,3.9,Germany,White wine,39.168,8.30535,82.9188,https://www.vivino.com/DK/en/fritz-haag-riesling-trocken/w/1157942?year=2018&price_id=22975578
Passobianco 2016,2016,215,4.1,Italy,White wine,63.8524,9.1398,37.9744,https://www.vivino.com/DK/en/it-passopisciaro-passobianco/w/4470441?year=2016&price_id=24091296
Quíbia (Falanis) 2018,2018,145,3.8,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/anima-negra-quibia-falanis/w/1227001?year=2018&price_id=21479439
Arbois Savagnin Ouillé 2016,2016,275,4.0,France,White wine,23.8017,1.50787,85,https://www.vivino.com/DK/en/pelican-arbois-savagnin-ouille/w/2172731?year=2016&price_id=22680146
Torrontés 2016,2016,89.95,3.6,Argentina,White wine,50.9235,6.96292,58.5683,https://www.vivino.com/DK/en/la-linda-torrontes/w/51904?year=2016&price_id=23045284
Kloof Street Old Vine Chenin Blanc 2018,2018,109.95,3.8,South Africa,White wine,32.4229,7.72071,74.1806,https://www.vivino.com/DK/en/mullineux-kloof-street-old-vine-chenin-blanc/w/1924440?year=2018&price_id=22778773
Toscana Vermentino 2019,2019,169,4.0,Italy,White wine,41.7073,20.6312,67.7012,https://www.vivino.com/DK/en/la-spinetta-toscana-vermentino/w/1136900?year=2019&price_id=22311784
Quarz Sauvignon 2018,2018,309.95,4.5,Italy,White wine,62.6677,24.2493,50.2827,https://www.vivino.com/DK/en/terlan-terlano-quarz-sauvignon/w/77676?year=2018&price_id=23036349
Mâcon-Verzé 2018,2018,375,4.0,France,White wine,41.8468,3.0639,40.7234,https://www.vivino.com/DK/en/domaine-leflaive-macon-verze/w/84898?year=2018&price_id=21870448
446 Chardonnay 2018,2018,139,3.7,United States,White wine,84.4722,36.3818,48.1066,https://www.vivino.com/DK/en/us-noble-fourhundredfortysix-chardonnay/w/1420014?year=2018&price_id=21682469
Quíbia (Falanis) 2016,2016,179.95,3.8,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/anima-negra-quibia-falanis/w/1227001?year=2016&price_id=24870535
Etna Bianco 2017,2017,229,3.8,Italy,White wine,60.5501,2.78839,39.3673,https://www.vivino.com/DK/en/planeta-etna-bianco/w/3290367?year=2017&price_id=20663231
Riserva Nova Domus Terlaner 2015,2015,335,4.3,Italy,White wine,65.3032,26.1059,48.6675,https://www.vivino.com/DK/en/terlan-terlano-riserva-nova-domus-terlaner/w/1683261?year=2015&price_id=22684477
Suadens Campania Bianco 2018,2018,129,4.1,Italy,White wine,0,0,0,https://www.vivino.com/DK/en/nativ-suadens-campania-bianco/w/5568937?year=2018&price_id=19876581
Naia 2019,2019,110,3.8,Spain,White wine,21.2046,21.1862,52.6001,https://www.vivino.com/DK/en/naia-naia/w/87930?year=2019&price_id=24601483
Meursault Les Clous 2016,2016,975,4.2,France,White wine,63.294,7.72348,48.456,https://www.vivino.com/DK/en/bouchard-pere-and-fils-meursault-les-clous/w/73267?year=2016&price_id=24117819
Belle Naturelle Grüner Veltliner Ernte 2018,2018,199,3.6,Austria,White wine,19.3819,3.23665,66.0809,https://www.vivino.com/DK/en/weingut-jurtschitsch-belle-naturelle-gruner-veltliner-ernte/w/4606145?year=2018&price_id=23196872
Old Vines White 2018,2018,179.95,4.1,South Africa,White wine,0,0,0,https://www.vivino.com/DK/en/mullineux-old-vines-white/w/1745846?year=2018&price_id=22778777
Blanc 2019,2019,91.67,3.8,France,White wine,41.715,7.78362,39.0626,https://www.vivino.com/DK/en/claude-val-blanc-vin-de-pays-doc/w/2405659?year=2019&price_id=20742335
Chardonnay 2018,2018,219,3.9,New Zealand,White wine,53.5579,6.63235,58.4186,https://www.vivino.com/DK/en/cloudy-bay-chardonnay/w/18979?year=2018&price_id=24314655
Riserva Nova Domus Terlaner 2016,2016,335,4.2,Italy,White wine,65.3032,26.1059,48.6675,https://www.vivino.com/DK/en/terlan-terlano-riserva-nova-domus-terlaner/w/1683261?year=2016&price_id=22684479
Linda Vista Vineyard Chardonnay 2018,2018,299,4.1,United States,White wine,83.1349,22.9935,45.6504,https://www.vivino.com/DK/en/matthiasson-linda-vista-vineyard-chardonnay/w/1464192?year=2018&price_id=23350904
Atlantis White 2017,2017,109.95,3.6,Greece,White wine,42.6949,0.0001,69.6517,https://www.vivino.com/DK/en/estate-argyros-atlantis-white/w/1384821?year=2017&price_id=22692588
Tradition Pinot Grigio 2019,2019,129.95,3.9,Italy,White wine,42.6062,14.4096,42.0626,https://www.vivino.com/DK/en/terlan-terlano-tradition-pinot-grigio-alto-adige/w/77651?year=2019&price_id=23036335
Chablis 2019,2019,149,3.8,France,White wine,41.6214,0.223333,68.054,https://www.vivino.com/DK/en/j-moreau-fils-chablis/w/1174530?year=2019&price_id=23392966
Toscana Lamelle 2019,2019,165,3.8,Italy,White wine,42.5208,20.9679,68.3323,https://www.vivino.com/DK/en/il-borro-toscana-lamelle/w/1205802?year=2019&price_id=23351022
Quíbia (Falanis) 2015,2015,169.95,3.8,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/anima-negra-quibia-falanis/w/1227001?year=2015&price_id=24455286
Le Rosse Pinot Grigio 2019,2019,129,3.6,Italy,White wine,41.0969,12.2921,40.0886,https://www.vivino.com/DK/en/tommasi-le-rosse-pinot-grigio/w/7094?year=2019&price_id=21734096
Grande Cuvée Chablis 1er Cru 2017,2017,279.95,3.9,France,White wine,42.3622,0.757,67.1416,https://www.vivino.com/DK/en/la-chablisienne-grande-cuvee-chablis-1er-cru/w/1711342?year=2017&price_id=22681581
DB Family Selection Gewürztraminer - Riesling 2017,2017,58,3.7,Australia,White wine,0,0,0,https://www.vivino.com/DK/en/de-bortoli-db-family-selection-gewurztraminer-riesling/w/1157738?year=2017&price_id=19369515
Riesling 2019,2019,85,3.7,Germany,White wine,39.6417,24.228,85,https://www.vivino.com/DK/en/louis-guntrum-riesling/w/1135651?year=2019&price_id=20932286
4R Cuatro Rayas Verdejo 2019,2019,69.75,3.9,Spain,White wine,19.3262,16.4789,53.0652,https://www.vivino.com/DK/en/castellana-four-r-cuatro-rayas-verdejo/w/1991584?year=2019&price_id=22565020
Blas Muñoz Chardonnay 2019,2019,109,4.3,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/vinedos-y-bodegas-munoz-blas-munoz-chardonnay/w/13907?year=2019&price_id=24733839
Guerriero del Mare 2018,2018,249,4.5,Italy,White wine,55.3281,37.5714,56.5226,https://www.vivino.com/DK/en/guerrieri-guerriero-del-mare/w/7135154?year=2018&price_id=23693240
Viña Tondonia Reserva Blanco 2007,2007,599,4.2,Spain,White wine,74.7052,14.9055,50.6916,https://www.vivino.com/DK/en/r-lopez-de-heredia-vina-tondonia-vina-tondonia-reserva-blanco/w/2155298?year=2007&price_id=21109637
Watervale Riesling 2020,2020,109.95,3.8,Australia,White wine,42.3507,1.06891,67.6813,https://www.vivino.com/DK/en/jim-barry-watervale-riesling/w/31044?year=2020&price_id=23689782
Chardonnay 2019,2019,199,3.7,Italy,White wine,55.0438,20.8843,49.6381,https://www.vivino.com/DK/en/alois-lageder-chardonnay/w/5419?year=2019&price_id=22669943
PORER Pinot Grigio 2018,2018,219,3.8,Italy,White wine,44.8494,9.58886,41.8769,https://www.vivino.com/DK/en/alois-lageder-porer-pinot-grigio/w/1212101?year=2018&price_id=19833606
100 Hügel Riesling Trocken (100 Hills Riesling Dry) 2018,2018,104.95,3.8,Germany,White wine,39.655,3.68955,84.4005,https://www.vivino.com/DK/en/wittmann-rheinhessen-onehundred-hugel-riesling-trocken-100-hills-riesling-dry/w/1176347?year=2018&price_id=24873396
Chablis 1er Cru 'Fourchaume' 2016,2016,250,4.2,France,White wine,39.8684,1.43974,65.3065,https://www.vivino.com/DK/en/la-chablisienne-chablis-1er-cru-fourchaume/w/16624?year=2016&price_id=22681554
Les Remparts Bourgogne Chardonnay 2018,2018,119,4.0,France,White wine,65.9193,3.90341,46.6653,https://www.vivino.com/DK/en/louis-jadot-les-remparts-bourgogne-chardonnay-bourgogne/w/5447757?year=2018&price_id=24010203
M3 Chardonnay 2017,2017,229,4.0,Australia,White wine,53.843,14.3075,50.6373,https://www.vivino.com/DK/en/shaw-smith-m3-chardonnay/w/31564?year=2017&price_id=19219582
Chardonnay 2017,2017,165,3.8,United States,White wine,63.497,20.6649,54.9346,https://www.vivino.com/DK/en/merf-chardonnay/w/5977543?year=2017&price_id=20894356
Straits Grand Reserve Sauvignon Blanc 2019,2019,120,3.9,New Zealand,White wine,37.0827,1.74874,73.6149,https://www.vivino.com/DK/en/sileni-estates-straits-grand-reserve-sauvignon-blanc/w/7882793?year=2019&price_id=24601461
Blanc 2015,2015,399,4.3,France,White wine,48.6095,19.8416,37.021,https://www.vivino.com/DK/en/mas-de-daumas-gassac-blanc/w/1772933?year=2015&price_id=24859498
Adrianna Vineyard White Bones Chardonnay 2012,2012,650,4.3,Argentina,White wine,56.9943,16.4826,43.6293,https://www.vivino.com/DK/en/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2012&price_id=22682251
Chardonnay 2016,2016,279.95,4.0,United States,White wine,83.9266,32.7276,54.0077,https://www.vivino.com/DK/en/tyler-chardonnay/w/5077173?year=2016&price_id=23045795
Reserve Chardonnay 2017,2017,269,4.0,United States,White wine,85,38.0678,46.5758,https://www.vivino.com/DK/en/mer-soleil-reserve-chardonnay/w/1873860?year=2017&price_id=20773207
Single Vineyard Albariño 2018,2018,199.95,4.1,Uruguay,White wine,0,0,0,https://www.vivino.com/DK/en/bodega-garzon-single-vineyard-albarino-maldonado-white-wine/w/5453440?year=2018&price_id=22682443
Rosal Triple 2017,2017,129,3.9,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/altos-de-torona-rosal-triple/w/3136986?year=2017&price_id=20269416
Blanc de Blancs 2016,2016,199.95,4.0,France,White wine,0,0,0,https://www.vivino.com/DK/en/fr-paternel-blanc-de-blancs/w/1161320?year=2016&price_id=22738257
Sauvignon Blanc 2016,2016,79.95,3.5,France,White wine,42.1236,0.0001,43.277,https://www.vivino.com/DK/en/les-jamelles-sauvignon-blanc/w/10550?year=2016&price_id=22985467
Old Vines White 2019,2019,179.95,4.2,South Africa,White wine,0,0,0,https://www.vivino.com/DK/en/mullineux-old-vines-white/w/1745846?year=2019&price_id=23065634
Château Grenouilles Chablis Grand Cru 2014,2014,594.95,4.2,France,White wine,47.3679,9.18731,66.6907,https://www.vivino.com/DK/en/la-chablisienne-chateau-grenouilles-chablis-grand-cru/w/1188172?year=2014&price_id=17103267
Le Fornaci Lugana 2019,2019,139,3.9,Italy,White wine,54.7429,26.4626,50.2319,https://www.vivino.com/DK/en/tommasi-le-fornaci-lugana/w/7096?year=2019&price_id=22360193
Otto Soave Classico 2019,2019,139,3.9,Italy,White wine,30.5429,2.35678,59.3908,https://www.vivino.com/DK/en/pra-otto-soave-classico/w/2370958?year=2019&price_id=22634628
Riserva Nova Domus Terlaner 2014,2014,335,4.2,Italy,White wine,65.3032,26.1059,48.6675,https://www.vivino.com/DK/en/terlan-terlano-riserva-nova-domus-terlaner/w/1683261?year=2014&price_id=22684475
Marquis de Pennautier Terroirs d'Altitude Chardonnay 2016,2016,115,3.8,France,White wine,40.5488,7.70592,35.3506,https://www.vivino.com/DK/en/chateau-de-pennautier-marquis-de-pennautier-terroirs-d-altitude-chardonnay/w/97104?year=2016&price_id=19424402
Estate Chardonnay 2017,2017,495,4.2,United States,White wine,83.5241,37.5719,48.7544,https://www.vivino.com/DK/en/ridge-vineyards-estate-chardonnay/w/3719?year=2017&price_id=22300940
Blanc de Morgex et de la Salle 2016,2016,245,3.8,Italy,White wine,59.5549,17.7399,57.0763,https://www.vivino.com/DK/en/pavese-blanc-de-morgex-et-de-la-salle/w/1210444?year=2016&price_id=24091448
Musso Sauvignon Blanc 2018,2018,99,3.6,Spain,White wine,39.5892,7.33916,65.3668,https://www.vivino.com/DK/en/casa-rojo-musso-sauvignon-blanc-castilla-la-mancha/w/7195732?year=2018&price_id=21621802
Löwengang Chardonnay 2016,2016,459,4.3,Italy,White wine,61.9211,24.9715,46.5403,https://www.vivino.com/DK/en/alois-lageder-lowengang-chardonnay/w/1255075?year=2016&price_id=19507043
Saint-Véran 2018,2018,139.95,3.9,France,White wine,39.1215,3.18813,40.6922,https://www.vivino.com/DK/en/domaine-de-la-croix-senaillet-saint-veran/w/1117366?year=2018&price_id=22770496
Riesling Trocken 2019,2019,159,3.8,Germany,White wine,39.168,8.30535,82.9188,https://www.vivino.com/DK/en/fritz-haag-riesling-trocken/w/1157942?year=2019&price_id=23444448
Gaba do Xil Godello 2019,2019,109.95,3.8,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/telmo-rodriguez-gaba-do-xil-godello/w/63124?year=2019&price_id=24466748
Sauvignon Blanc 2019,2019,99,3.6,United States,White wine,43.1712,3.83495,63.177,https://www.vivino.com/DK/en/bread-and-butter-sauvignon-blanc/w/8155745?year=2019&price_id=21679740
Sauvignon Blanc 2017,2017,149,3.8,South Africa,White wine,31.5515,2.06018,66.5072,https://www.vivino.com/DK/en/neil-ellis-sauvignon-blanc-groenekloof/w/88265?year=2017&price_id=13315271
Verdejo 2020,2020,99.95,4.2,Spain,White wine,24.986,25.1067,52.1417,https://www.vivino.com/DK/en/jose-pariente-verdejo-rueda/w/1286379?year=2020&price_id=24748567
Castillo Ygay Gran Reserva Especial Blanco 1986,1986,3998,4.7,Spain,White wine,73.0941,14.4865,45.9055,https://www.vivino.com/DK/en/marques-de-murrieta-castillo-ygay-gran-reserva-especial-blanco/w/5177761?year=1986&price_id=11858072
Passobianco 2015,2015,215,4.0,Italy,White wine,63.8524,9.1398,37.9744,https://www.vivino.com/DK/en/it-passopisciaro-passobianco/w/4470441?year=2015&price_id=24091372
Blanc de Blancs 2017,2017,229.95,4.1,France,White wine,0,0,0,https://www.vivino.com/DK/en/fr-paternel-blanc-de-blancs/w/1161320?year=2017&price_id=22738259
Chardonnay Bourgogne Les Ursulines 2019,2019,169,3.7,France,White wine,61.5878,0.956365,51.243,https://www.vivino.com/DK/en/jean-claude-boisset-chardonnay-bourgogne-les-ursulines/w/1222150?year=2019&price_id=23021734
La Flor Sauvignon Blanc 2015,2015,129,3.7,Argentina,White wine,39.8496,2.08796,67.2453,https://www.vivino.com/DK/en/pulenta-estate-la-flor-sauvignon-blanc/w/1153468?year=2015&price_id=23133973
Condrieu La Petite Côte 2018,2018,399,4.2,France,White wine,74.6308,19.171,26.2364,https://www.vivino.com/DK/en/domaine-yves-cuilleron-condrieu-la-petite-cote/w/97916?year=2018&price_id=19554148
Estate Series Sauvignon Blanc 2020,2020,99,4.0,New Zealand,White wine,32.0036,5.23881,74.5666,https://www.vivino.com/DK/en/misty-cove-estate-series-sauvignon-blanc-marlborough-white-wine/w/2123384?year=2020&price_id=24019987
Napa Valley Chardonnay 2014,2014,1995,4.4,United States,White wine,84.6706,26.3186,36.8899,https://www.vivino.com/DK/en/pahlmeyer-napa-valley-chardonnay/w/5067?year=2014&price_id=20619883
Castell De Raimat Chardonnay 2019,2019,115,3.6,Spain,White wine,43.2547,6.83197,50.6068,https://www.vivino.com/DK/en/raimat-castell-de-raimat-chardonnay/w/1275476?year=2019&price_id=22678096
Sauvignon Blanc 2020,2020,139.95,4.1,New Zealand,White wine,31.8766,1.59541,78.5216,https://www.vivino.com/DK/en/greywacke-kevin-judd-sauvignon-blanc/w/1128346?year=2020&price_id=24683229
Chardonnay 2015,2015,239,3.7,United States,White wine,85,24.3826,46.4412,https://www.vivino.com/DK/en/heitz-chardonnay/w/83226?year=2015&price_id=22245093
Chardonnay 2016,2016,157,4.0,United States,White wine,85,34.7546,45.8047,https://www.vivino.com/DK/en/lander-jenkins-chardonnay/w/2272019?year=2016&price_id=13590572
Les Pargues Chablis 2018,2018,140,3.9,France,White wine,43.21,5.09713,67.4751,https://www.vivino.com/DK/en/domaine-servin-les-pargues-chablis/w/1166775?year=2018&price_id=24611695
Voglar Sauvignon 2014,2014,300,3.9,Italy,White wine,64.4915,16.2238,55.8074,https://www.vivino.com/DK/en/it-peter-dipoli-voglar-sauvignon/w/1264570?year=2014&price_id=24091381
Petite Arvine 2018,2018,159,3.8,Italy,White wine,59.7199,22.2938,53.0594,https://www.vivino.com/DK/en/les-cretes-petite-arvine/w/95232?year=2018&price_id=24091651
242 Sauvignon Blanc 2018,2018,139,3.6,United States,White wine,42.5714,0.0001,68.3073,https://www.vivino.com/DK/en/us-noble-twohundredfortytwo-sauvignon-blanc/w/1547942?year=2018&price_id=19880908
Chardonnay 2017,2017,179,4.0,United States,White wine,85,35.685,49.3278,https://www.vivino.com/DK/en/calera-wine-company-chardonnay/w/8253?year=2017&price_id=21308391
Mantel Blanco Verdejo 2018,2018,139,3.7,Spain,White wine,21.6899,20.0625,54.2232,https://www.vivino.com/DK/en/alvarez-y-diez-mantel-blanco-verdejo/w/1409922?year=2018&price_id=22311782
Reserve Sauvignon Blanc 2018,2018,125,3.6,United States,White wine,40.5998,2.49393,68.4726,https://www.vivino.com/DK/en/us-angeline-reserve-sauvignon-blanc/w/4881048?year=2018&price_id=21772540
Vom Haus Riesling 2019,2019,349,3.7,Germany,White wine,40.2837,15.1103,78.1112,https://www.vivino.com/DK/en/schmitges-vom-haus-riesling/w/4257600?year=2019&price_id=23134029
Farmhouse White 2017,2017,129,3.7,United States,White wine,66.1525,27.1789,35.1654,https://www.vivino.com/DK/en/cline-farmhouse-white/w/5809499?year=2017&price_id=23227029
Puligny-Montrachet 2018,2018,1395,4.4,France,White wine,60.0153,11.5455,48.2955,https://www.vivino.com/DK/en/domaine-leflaive-puligny-montrachet/w/84918?year=2018&price_id=23506233
Crozes Hermitage Domaine Mule Blanche 2017,2017,369,3.9,France,White wine,52.9428,14.7843,27.6796,https://www.vivino.com/DK/en/paul-jaboulet-aine-1387-crozes-hermitage-domaine-mule-blanche/w/10927?year=2017&price_id=23196883
Arbois Chardonnay 2015,2015,275,4.1,France,White wine,25.6748,4.53959,85,https://www.vivino.com/DK/en/pelican-arbois-chardonnay/w/2751315?year=2015&price_id=22680122
Chardonnay 2018,2018,75,3.6,Argentina,White wine,46.5663,14.3889,46.4297,https://www.vivino.com/DK/en/callia-chardonnay/w/5093563?year=2018&price_id=23006692
Chardonnay 2018,2018,125,3.6,United States,White wine,83.2079,39.6057,44.1121,https://www.vivino.com/DK/en/mcmanis-family-vineyards-chardonnay/w/2226?year=2018&price_id=20548581
Sauvignon Blanc 2018,2018,189,3.9,United States,White wine,43.2898,1.80345,68.0979,https://www.vivino.com/DK/en/cliff-lede-vineyards-sauvignon-blanc/w/1747898?year=2018&price_id=19909266
Village Chardonnay 2014,2014,125,3.5,New Zealand,White wine,53.0898,3.26702,57.9126,https://www.vivino.com/DK/en/kumeu-river-winery-village-chardonnay/w/1715702?year=2014&price_id=8122552
Lugana Sergio Riserva 2017,2017,279,4.3,Italy,White wine,63.9774,25.9124,48.4203,https://www.vivino.com/DK/en/zenato-lugana-sergio-riserva/w/2015937?year=2017&price_id=23643675
Sauvignon Blanc 2020,2020,129,3.9,New Zealand,White wine,31.1521,0.822612,76.1333,https://www.vivino.com/DK/en/the-hour-teller-sauvignon-blanc/w/6861018?year=2020&price_id=23197419
Ribolla Gialla 2012,2012,749,4.0,Italy,White wine,65.221,23.0285,49.9722,https://www.vivino.com/DK/en/it-damijan-podversic-ribolla-gialla/w/1524344?year=2012&price_id=23335947
Sémillon 2016,2016,229.95,3.9,South Africa,White wine,0,0,0,https://www.vivino.com/DK/en/boekenhoutskloof-semillon/w/1128249?year=2016&price_id=22681717
Tradition Pinot Bianco 2016,2016,119.95,3.8,Italy,White wine,41.7912,2.3843,59.1306,https://www.vivino.com/DK/en/terlan-terlano-tradition-pinot-bianco/w/77656?year=2016&price_id=22684433
Arbois Savagnin Ouillé 2015,2015,275,4.0,France,White wine,23.8017,1.50787,85,https://www.vivino.com/DK/en/pelican-arbois-savagnin-ouille/w/2172731?year=2015&price_id=22680144
Ekam 2018,2018,229,4.1,Spain,White wine,0,0,0,https://www.vivino.com/DK/en/castell-d-encus-ekam/w/1232125?year=2018&price_id=19041210
Moscato 2019,2019,99,4.0,Australia,White wine,0,0,0,https://www.vivino.com/DK/en/brown-brothers-moscato/w/1666877?year=2019&price_id=20451894
Wachenheimer Riesling 2018,2018,149.95,3.8,Germany,White wine,42.3948,3.96684,85,https://www.vivino.com/DK/en/dr-boandfrac14rklin-wolfsche-wachenheimer-riesling/w/1153165?year=2018&price_id=24040740
