Name,Year,Price,Rating,Country,Winetype,Boldness,Sweetness,Acidity,Link
Les Jardins de Babylone Moelleux 2008,2008,0,4.6,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/didier-dagueneau-louis-benjamin-dagueneau-les-jardins-de-babylone-moelleux/w/1173906?year=2008&price_id=17868877
Reserve Vouvray Moelleux 2009,2009,0,4.6,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/philippe-foreau-reserve-vouvray-moelleux/w/1748413?year=2009&price_id=12996601
Bukkuram Padre della Vigna Passito di Pantelleria 2014,2014,0,4.6,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/marco-de-bartoli-bukkuram-padre-della-vigna-passito-di-pantelleria/w/82687?year=2014&price_id=24593108
Vin de Constance (Natural Sweet) 1999,1999,0,4.6,South Africa,Dessert wine,0,0,0,https://www.vivino.com/DK/en/klein-constantia-vin-de-constance-natural-sweet/w/1958101?year=1999&price_id=23510580
Sauternes 1955,1955,10995,4.6,France,Dessert wine,84.654,85,76.596,https://www.vivino.com/DK/en/chateau-d-yquem-sauternes-sauternes-dessert-wine/w/1153863?year=1955&price_id=4441639
Sauternes 1997,1997,0,4.6,France,Dessert wine,85,85,75.8135,https://www.vivino.com/DK/en/chateau-haut-bergeron-sauternes/w/779970?year=1997&price_id=24446772
Vinsanto 2008,2008,0,4.6,Greece,Dessert wine,0,0,0,https://www.vivino.com/DK/en/gaia-nemea-vinsanto/w/1644556?year=2008&price_id=24186261
Quarts de Chaume 1997,1997,469.95,4.6,France,Dessert wine,44.0707,47.2092,60.7717,https://www.vivino.com/DK/en/domaine-des-baumard-quarts-de-chaume/w/1126215?year=1997&price_id=17186020
Gruner Veltliner Eiswein 2018,2018,0,4.6,Austria,Dessert wine,43.9082,54.5561,50.0272,https://www.vivino.com/DK/en/schloss-gobelsburg-gruner-veltliner-eiswein/w/2789342?year=2018&price_id=22355968
Barsac (Premier Grand Cru Classé) 1982,1982,1199.95,4.6,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=1982&price_id=20711571
Sämling 88 Beerenauslese 2011,2011,0,4.6,Austria,Dessert wine,0,0,0,https://www.vivino.com/DK/en/tschida-angerhof-beerenauslese-samling-88/w/1715797?year=2011&price_id=4396072
Ben Ryé Passito di Pantelleria 2017,2017,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/donnafugata-ben-rye-passito-di-pantelleria/w/1176121?year=2017&price_id=20409625
Vin de Constance (Natural Sweet) 2007,2007,0,4.5,South Africa,Dessert wine,0,0,0,https://www.vivino.com/DK/en/klein-constantia-vin-de-constance-natural-sweet/w/1958101?year=2007&price_id=24690769
Barsac (Premier Grand Cru Classé) 2005,2005,1199.95,4.5,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2005&price_id=12245273
Storica Nera Grappa N.V.,9999,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/domenis-1898-storica-nera-grappa/w/2665703?price_id=23508105
Sauternes (Premier Grand Cru Classé) 1990,1990,399,4.5,France,Dessert wine,85,85,76.3752,https://www.vivino.com/DK/en/chateau-rieussec-sauternes-premier-grand-cru-classe/w/1135215?year=1990&price_id=19820517
Vin de Constance (Natural Sweet) 2012,2012,0,4.5,South Africa,Dessert wine,0,0,0,https://www.vivino.com/DK/en/klein-constantia-vin-de-constance-natural-sweet/w/1958101?year=2012&price_id=23507627
Barsac (Premier Grand Cru Classé) 2009,2009,1199.95,4.5,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2009&price_id=18973834
Vin de Constance (Natural Sweet) 2016,2016,0,4.5,South Africa,Dessert wine,0,0,0,https://www.vivino.com/DK/en/klein-constantia-vin-de-constance-natural-sweet/w/1958101?year=2016&price_id=22357995
Barsac (Premier Grand Cru Classé) 2014,2014,0,4.5,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2014&price_id=13281596
Sauternes (Premier Grand Cru Classé) 1982,1982,749,4.5,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=1982&price_id=14151167
Barsac (Premier Grand Cru Classé) 2010,2010,1199.95,4.5,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2010&price_id=3666459
Les Jardins de Babylone Moelleux 2011,2011,0,4.5,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/didier-dagueneau-louis-benjamin-dagueneau-les-jardins-de-babylone-moelleux/w/1173906?year=2011&price_id=6181226
Sauternes (Premier Grand Cru Classé) 2004,2004,0,4.5,France,Dessert wine,85,85,75.505,https://www.vivino.com/DK/en/la-tour-blanche-sauternes-premier-grand-cru-classe/w/81811?year=2004&price_id=11958228
Tokaji Aszú 5 Puttonyos 2013,2013,575,4.5,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/oremus-tokaji-aszu-5-puttonyos-tokaj/w/1913596?year=2013&price_id=23507587
Aszú Eszencia 2008,2008,0,4.5,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/hu-chateau-dereszla-aszu-eszencia/w/2416580?year=2008&price_id=23507552
Cabernet Franc Icewine 2006,2006,0,4.5,Canada,Dessert wine,0,0,0,https://www.vivino.com/DK/en/inniskillin-wines-inc-cabernet-franc-icewine/w/3989?year=2006&price_id=13481802
Sanct Valentin Comtess Passito 2018,2018,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/st-michael-eppan-sanct-valentin-comtess-passito/w/1242394?year=2018&price_id=21757949
Tokaji Aszú Eszencia 1999,1999,0,4.5,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/disznoko-tokaji-aszu-eszencia/w/779276?year=1999&price_id=11066550
Sauternes 1977,1977,10995,4.5,France,Dessert wine,84.654,85,76.596,https://www.vivino.com/DK/en/chateau-d-yquem-sauternes-sauternes-dessert-wine/w/1153863?year=1977&price_id=21750055
Gewurztraminer Alsace Selection de Grains Nobles 2001,2001,0,4.5,France,Dessert wine,59.0428,43.3355,31.4046,https://www.vivino.com/DK/en/trimbach-alsace-gewurztraminer-alsace-selection-de-grains-nobles/w/1609247?year=2001&price_id=17860228
Gewürztraminer Sélection de Grains Nobles 1998,1998,0,4.5,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/fr-leon-beyer-gewurztraminer-selection-de-grains-nobles/w/2894911?year=1998&price_id=3666274
Sauternes (Grand Cru Classé) 1989,1989,0,4.5,France,Dessert wine,85,85,76.332,https://www.vivino.com/DK/en/chateau-filhot-sauternes-grand-cru-classe/w/90644?year=1989&price_id=3673021
Barsac (Grand Cru Classé) 1996,1996,549,4.5,France,Dessert wine,85,85,75.6657,https://www.vivino.com/DK/en/fr-chateau-doisy-daene-barsac-grand-cru-classe/w/1838753?year=1996&price_id=16613699
Recioto Della Valpolicella Classico 2012,2012,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/tommaso-bussola-recioto-della-valpolicella-classico/w/1403549?year=2012&price_id=16490274
Calcaia Orvieto Classico Superiore Dolce 2007,2007,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/barberani-calcaia-orvieto-classico-superiore-dolce/w/2250728?year=2007&price_id=20559082
Gewurztraminer Alsace Selection de Grains Nobles 2007,2007,0,4.5,France,Dessert wine,59.0428,43.3355,31.4046,https://www.vivino.com/DK/en/trimbach-alsace-gewurztraminer-alsace-selection-de-grains-nobles/w/1609247?year=2007&price_id=12295594
Barsac (Premier Grand Cru Classé) 2016,2016,799.95,4.5,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2016&price_id=22357817
Frasqueira Boal N.V.,9999,0,4.6,Portugal,Dessert wine,0,0,0,https://www.vivino.com/DK/en/vinhos-barbeito-frasqueira-boal/w/1319279?price_id=16905349
Sauternes (Crème de Tête) 1983,1983,1500,4.5,France,Dessert wine,82.3151,85,75.225,https://www.vivino.com/DK/en/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1983&price_id=16903336
Vouvray Clos du Bourg Moelleux Première Trie 1989,1989,0,4.5,France,Dessert wine,48.3086,43.1055,68.1523,https://www.vivino.com/DK/en/huet-vouvray-clos-du-bourg-moelleux-premiere-trie/w/17530?year=1989&price_id=22358534
Sauternes (Crème de Tête) 1978,1978,1500,4.5,France,Dessert wine,82.3151,85,75.225,https://www.vivino.com/DK/en/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1978&price_id=12244970
Acininobili 2004,2004,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/maculan-acininobili/w/81727?year=2004&price_id=13364931
Vin San Giusto 2010,2010,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/san-giusto-a-rentennano-vin-san-giusto/w/94758?year=2010&price_id=20380393
Vouvray Le Haut-Lieu Moelleux 1996,1996,0,4.5,France,Dessert wine,30.6086,29.8381,55.4877,https://www.vivino.com/DK/en/huet-vouvray-le-haut-lieu-moelleux/w/1126245?year=1996&price_id=16002860
Oestricher Lenchen Riesling Auslese 2016,2016,0,4.5,Germany,Dessert wine,47.4333,53.4179,70.6667,https://www.vivino.com/DK/en/peter-jakob-kuhn-oestricher-lenchen-riesling-auslese/w/1368888?year=2016&price_id=22441415
Tokaji Aszú 5 Puttonyos 1975,1975,575,4.5,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/oremus-tokaji-aszu-5-puttonyos-tokaj/w/1913596?year=1975&price_id=6155776
Acininobili 2006,2006,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/maculan-acininobili/w/81727?year=2006&price_id=11133219
Rosalack Riesling Auslese 2016,2016,0,4.5,Germany,Dessert wine,54.2719,62.3222,65.8921,https://www.vivino.com/DK/en/schloss-johannisberg-rosalack-riesling-auslese/w/20200?year=2016&price_id=18926159
Gewurztraminer Alsace Vendanges Tardives 2001,2001,0,4.5,France,Dessert wine,69.648,41.892,35.608,https://www.vivino.com/DK/en/trimbach-alsace-gewurztraminer-alsace-vendanges-tardives/w/1790270?year=2001&price_id=12244875
Quintessenz Passito 2014,2014,0,4.5,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/cantina-kaltern-quintessenz-passito-alto-adige/w/6232535?year=2014&price_id=19717517
Cuvée Madame Monbazillac 1999,1999,0,4.5,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/chateau-tirecul-la-graviere-cuvee-madame-monbazillac/w/1100400?year=1999&price_id=23507556
Quarts de Chaume 2000,2000,469.95,4.5,France,Dessert wine,44.0707,47.2092,60.7717,https://www.vivino.com/DK/en/domaine-des-baumard-quarts-de-chaume/w/1126215?year=2000&price_id=17186024
Vouvray Clos du Bourg Moelleux 1985,1985,0,4.5,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/huet-vouvray-clos-du-bourg-moelleux/w/17528?year=1985&price_id=24534557
Sauternes (Crème de Tête) 1967,1967,1500,4.5,France,Dessert wine,82.3151,85,75.225,https://www.vivino.com/DK/en/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1967&price_id=21530522
Cuvée Madame Monbazillac 1998,1998,0,4.5,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/chateau-tirecul-la-graviere-cuvee-madame-monbazillac/w/1100400?year=1998&price_id=23507609
5 Puttonyos Aszú (Blue Label) 2013,2013,0,4.4,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/royal-tokaji-five-puttonyos-aszu-blue-label/w/1789271?year=2013&price_id=23504916
Sauternes (Premier Grand Cru Classé) 2009,2009,499,4.4,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2009&price_id=23469802
Sauternes (Premier Grand Cru Classé) 2011,2011,0,4.4,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2011&price_id=24550750
Sauternes (Premier Grand Cru Classé) 2007,2007,749,4.4,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=2007&price_id=277763
Sauternes (Premier Grand Cru Classé) 2009,2009,749,4.4,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=2009&price_id=13317894
Sauternes (Premier Grand Cru Classé) 2010,2010,749,4.4,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=2010&price_id=3666407
Castello della Sala Muffato della Sala 2014,2014,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/antinori-tuscany-castello-della-sala-muffato-della-sala/w/1690?year=2014&price_id=17507678
Tokaji Aszú 5 Puttonyos 2008,2008,575,4.4,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/oremus-tokaji-aszu-5-puttonyos-tokaj/w/1913596?year=2008&price_id=23507506
Tokaji Aszú 5 Puttonyos 2007,2007,575,4.4,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/oremus-tokaji-aszu-5-puttonyos-tokaj/w/1913596?year=2007&price_id=23507037
Sauternes (Premier Grand Cru Classé) 2002,2002,399,4.4,France,Dessert wine,85,85,76.3752,https://www.vivino.com/DK/en/chateau-rieussec-sauternes-premier-grand-cru-classe/w/1135215?year=2002&price_id=24848441
Sauternes (Premier Grand Cru Classé) 2011,2011,819.95,4.4,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=2011&price_id=3667121
Barsac (Premier Grand Cru Classé) 2006,2006,1199.95,4.4,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2006&price_id=12244808
Tokaji Aszú 6 Puttonyos 2002,2002,0,4.4,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/disznoko-tokaji-aszu-6-puttonyos/w/1379095?year=2002&price_id=6181299
Les Jardins de Babylone Moelleux 2010,2010,0,4.4,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/didier-dagueneau-louis-benjamin-dagueneau-les-jardins-de-babylone-moelleux/w/1173906?year=2010&price_id=12244016
Santorini Vinsanto 2008,2008,0,4.4,Greece,Dessert wine,0,0,0,https://www.vivino.com/DK/en/santowines-santorini-vinsanto/w/1122200?year=2008&price_id=24853833
Sauternes (Lur Saluces) 2006,2006,1054.95,4.4,France,Dessert wine,85,85,77.2005,https://www.vivino.com/DK/en/fargues-sauternes-lur-saluces/w/84178?year=2006&price_id=13265206
Sauternes (Premier Grand Cru Classé) 1989,1989,499,4.4,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=1989&price_id=10552352
Barsac (Premier Grand Cru Classé) 2007,2007,1199.95,4.4,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2007&price_id=9647255
Barsac (Premier Grand Cru Classé) 2003,2003,1199.95,4.4,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=2003&price_id=3666473
VT Vendemmia Tardiva 2014,2014,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/capichera-vt-vendemmia-tardiva/w/2486585?year=2014&price_id=14320706
Chardonnay Trockenbeerenauslese 2015,2015,0,4.4,Austria,Dessert wine,0,0,0,https://www.vivino.com/DK/en/ewald-gruber-chardonnay-trockenbeerenauslese/w/1894510?year=2015&price_id=15964549
Barsac (Premier Grand Cru Classé) 1997,1997,1199.95,4.4,France,Dessert wine,84.8277,85,76.7038,https://www.vivino.com/DK/en/chateau-climens-barsac-premier-grand-cru-classe/w/16786?year=1997&price_id=12244916
VT Vendemmia Tardiva 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/capichera-vt-vendemmia-tardiva/w/2486585?year=2015&price_id=23738693
Sauternes (Premier Grand Cru Classé) 1988,1988,0,4.4,France,Dessert wine,84.5554,85,76.0277,https://www.vivino.com/DK/en/chateau-de-rayne-vigneau-sauternes-premier-grand-cru-classe/w/82828?year=1988&price_id=23595653
Brauneberger Mandelgraben Riesling Eiswein 2016,2016,0,4.4,Germany,Dessert wine,48.5551,61.1825,74.5542,https://www.vivino.com/DK/en/de-markus-molitor-brauneberger-mandelgraben-riesling-eiswein/w/1128725?year=2016&price_id=24488172
Torcolato 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/maculan-torcolato/w/81726?year=2015&price_id=21759958
Sauternes (Grand Cru Classé) 1988,1988,0,4.4,France,Dessert wine,85,85,76.332,https://www.vivino.com/DK/en/chateau-filhot-sauternes-grand-cru-classe/w/90644?year=1988&price_id=14527621
Recioto della Valpolicella Classico 2011,2011,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/brunelli-recioto-della-valpolicella-classico/w/1122284?year=2011&price_id=10922663
Sauternes 2001,2001,0,4.4,France,Dessert wine,85,85,75.8135,https://www.vivino.com/DK/en/chateau-haut-bergeron-sauternes/w/779970?year=2001&price_id=14782690
Tokaji Cuvée Ilona 2008,2008,0,4.4,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/kiralyudvar-tokaji-cuvee-ilona/w/1252899?year=2008&price_id=24589625
Sauternes (Premier Grand Cru Classé) 2011,2011,0,4.4,France,Dessert wine,85,85,76.3425,https://www.vivino.com/DK/en/chateau-sigalas-rabaud-sauternes-premier-grand-cru-classe/w/1100363?year=2011&price_id=9382026
Vergine Riserva N.V.,9999,549,4.3,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/marco-de-bartoli-vergine-riserva/w/3973356?price_id=24589687
Sauternes (Premier Grand Cru Classé) 1985,1985,0,4.4,France,Dessert wine,85,85,75.1585,https://www.vivino.com/DK/en/chateau-lafaurie-peyraguey-sauternes-premier-grand-cru-classe/w/1630081?year=1985&price_id=23605294
Héritage du Temps Rivesaltes Ambré 1980,1980,0,4.4,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/singla-heritage-du-temps-rivesaltes-ambre/w/1240453?year=1980&price_id=16834170
Sélection de Grains Nobles Pinot Gris 1995,1995,0,4.4,France,Dessert wine,0,0,0,https://www.vivino.com/DK/en/josmeyer-and-fils-sa-selection-de-grains-nobles-pinot-gris/w/2576231?year=1995&price_id=16144762
Sauternes (Premier Grand Cru Classé) 1990,1990,0,4.4,France,Dessert wine,85,85,75.4694,https://www.vivino.com/DK/en/chateau-rabaud-promis-sauternes-premier-grand-cru-classe/w/2288434?year=1990&price_id=17492807
Ramandolo 2011,2011,0,4.4,Italy,Dessert wine,59.2761,55.2568,47.375,https://www.vivino.com/DK/en/roncaia-ramandolo/w/1270888?year=2011&price_id=21841986
Favinia Passulè 2014,2014,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/casa-vinicola-firriato-favinia-passule-anno-primo/w/1853701?year=2014&price_id=18743472
La Broia Recioto di Soave 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/roccolo-grassi-la-broia-recioto-di-soave/w/1871403?year=2015&price_id=18410552
Lugana Rabbiosa Vendemmia Tardiva 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/marangona-lugana-rabbiosa-vendemmia-tardiva/w/2322583?year=2015&price_id=23508082
Mãe Manuela Malvasia 40 Years Old N.V.,9999,0,4.4,Portugal,Dessert wine,0,0,0,https://www.vivino.com/DK/en/vinhos-barbeito-mae-manuela-malvasia-40-years-old/w/1988990?price_id=16015446
Farnito Vin Santo del Chianti 1999,1999,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/carpineto-farnito-vin-santo-del-chianti/w/6211?year=1999&price_id=17855600
Sauternes (Crème de Tête) 1985,1985,1500,4.4,France,Dessert wine,82.3151,85,75.225,https://www.vivino.com/DK/en/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1985&price_id=12244877
La Roggia Recioto della Valpolicella Classico 2017,2017,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/speri-la-roggia-recioto-della-valpolicella-classico/w/22955?year=2017&price_id=23993617
Giovanni Allegrini Recioto della Valpolicella Classico 2007,2007,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/allegrini-giovanni-allegrini-recioto-della-valpolicella-classico/w/8198?year=2007&price_id=6959837
Alpianæ 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/azienda-agricola-vignalta-alpianae/w/2103742?year=2015&price_id=17048742
Recioto della Valpolicella Classico 2015,2015,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/la-dama-recioto-della-valpolicella-classico/w/1375973?year=2015&price_id=21411219
Sauternes (Crème de Tête) 1988,1988,1500,4.4,France,Dessert wine,82.3151,85,75.225,https://www.vivino.com/DK/en/fr-chateau-gilette-sauternes-creme-de-tete/w/1822247?year=1988&price_id=7264164
Schneiderberg Riesling Eiswein 2012,2012,0,4.4,Austria,Dessert wine,0,0,0,https://www.vivino.com/DK/en/weinrieder-schneiderberg-riesling-eiswein/w/1161226?year=2012&price_id=23695781
Gewürztraminer Vendanges Tardives 1998,1998,0,4.4,France,Dessert wine,44.5,52.375,35.375,https://www.vivino.com/DK/en/fr-leon-beyer-gewurztraminer-vendanges-tardives/w/87808?year=1998&price_id=19928772
Ben Ryé Passito di Pantelleria 2002,2002,0,4.4,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/donnafugata-ben-rye-passito-di-pantelleria/w/1176121?year=2002&price_id=5656100
Sauternes (Premier Grand Cru Classé) 1999,1999,749,4.3,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=1999&price_id=20025285
Sauternes (Premier Grand Cru Classé) 1989,1989,749,4.3,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=1989&price_id=20025301
Tokaji Aszú 5 Puttonyos 2007,2007,0,4.3,Hungary,Dessert wine,0,0,0,https://www.vivino.com/DK/en/disznoko-tokaji-aszu-5-puttonyos/w/779277?year=2007&price_id=15580083
Sauternes (Premier Grand Cru Classé) 2003,2003,399,4.3,France,Dessert wine,85,85,76.3752,https://www.vivino.com/DK/en/chateau-rieussec-sauternes-premier-grand-cru-classe/w/1135215?year=2003&price_id=10151186
Sauternes (Premier Grand Cru Classé) 2006,2006,499,4.3,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2006&price_id=3616663
Sauternes (Premier Grand Cru Classé) 2007,2007,499,4.3,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2007&price_id=10922642
Sauternes (Premier Grand Cru Classé) 2005,2005,749,4.3,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=2005&price_id=12879710
Sauternes (Premier Grand Cru Classé) 1997,1997,749,4.3,France,Dessert wine,85,85,76.4648,https://www.vivino.com/DK/en/chateau-suduiraut-sauternes-premier-grand-cru-classe/w/1174845?year=1997&price_id=20665539
Sauternes (Premier Grand Cru Classé) 2015,2015,499,4.3,France,Dessert wine,85,85,76.4412,https://www.vivino.com/DK/en/chateau-guiraud-sauternes-premier-grand-cru-classe/w/22224?year=2015&price_id=16064748
Sauternes Barsac (Premier Grand Cru Classé) 2009,2009,349,4.3,France,Dessert wine,85,85,76.3473,https://www.vivino.com/DK/en/coutet-sauternes-barsac-premier-grand-cru-classe/w/2677769?year=2009&price_id=11469629
Noble One Botrytis Sémillon 2013,2013,0,4.3,Australia,Dessert wine,0,0,0,https://www.vivino.com/DK/en/de-bortoli-noble-one-botrytis-semillon/w/19085?year=2013&price_id=24586817
Castello della Sala Muffato della Sala 2015,2015,0,4.3,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/antinori-tuscany-castello-della-sala-muffato-della-sala/w/1690?year=2015&price_id=23000404
Castello della Sala Muffato della Sala 2013,2013,0,4.3,Italy,Dessert wine,0,0,0,https://www.vivino.com/DK/en/antinori-tuscany-castello-della-sala-muffato-della-sala/w/1690?year=2013&price_id=16751623
Sauternes (Premier Grand Cru Classé) 2003,2003,0,4.3,France,Dessert wine,84.5554,85,76.0277,https://www.vivino.com/DK/en/chateau-de-rayne-vigneau-sauternes-premier-grand-cru-classe/w/82828?year=2003&price_id=6009168
Grünlack Riesling Spätlese 2016,2016,0,4.3,Germany,Dessert wine,47.6552,60.5756,55.7533,https://www.vivino.com/DK/en/schloss-johannisberg-grunlack-riesling-spatlese/w/1608522?year=2016&price_id=23261714
